date,tmax,tmin,tmean,Prec,Q
#,°C,°C,°C,mm/day,m³/s
01.01.1979,-12.9,-20.1,-16.5,1,143
02.01.1979,-10.9,-19.8,-15.35,0.6,110
03.01.1979,-6.2,-19.1,-12.65,0.7,62.6
04.01.1979,-6.3,-17,-11.65,0,46.9
05.01.1979,-12.4,-21,-16.7,0,35.7
06.01.1979,-9.5,-21,-15.25,0.1,31.7
07.01.1979,-6.7,-20.6,-13.65,1,32.2
08.01.1979,-0.4,-7.6,-4,2.6,35.7
09.01.1979,1.1,-1.3,-0.1,3.5,35.1
10.01.1979,1.1,-1.3,-0.1,6,25.2
11.01.1979,1.6,-0.1,0.75,5.4,22.4
12.01.1979,1.2,-0.3,0.45,3.3,19.4
13.01.1979,0.3,-1.7,-0.7,1.8,15.6
14.01.1979,0.7,-3.8,-1.55,1.2,16.9
15.01.1979,-0.5,-5.7,-3.1,0.1,17.1
16.01.1979,-3.8,-6.5,-5.15,0.3,18.6
17.01.1979,-3.1,-6.6,-4.85,0,19.4
18.01.1979,-3.4,-7.3,-5.35,0,20.7
19.01.1979,-3.3,-6.9,-5.1,0.1,20.2
20.01.1979,-3,-6.9,-4.95,0.1,20.2
21.01.1979,-3.6,-5.1,-4.35,0.1,20.7
22.01.1979,-2.2,-5.9,-4.05,1.2,24.2
23.01.1979,3.5,-3.3,0.1,4.6,21.6
24.01.1979,3.5,-1.9,0.8,1.1,15.6
25.01.1979,1.2,-6,-2.4,0,17.5
26.01.1979,0.1,-7.1,-3.5,0,17.5
27.01.1979,1.7,-1.2,0.25,2.4,15.6
28.01.1979,1.4,-1.6,-0.1,0.5,13.8
29.01.1979,1.7,-0.5,0.6,1,13.4
30.01.1979,2.7,-1.1,0.8,2.9,13.1
31.01.1979,1.7,-0.5,0.6,1.2,13.4
01.02.1979,2.8,0.5,1.65,7.3,13.4
02.02.1979,5,-0.7,2.15,4.1,13.8
03.02.1979,2.2,-3.5,-0.65,0,24.2
04.02.1979,3.2,-0.7,1.25,1,55.2
05.02.1979,3,-2,0.5,0,34.4
06.02.1979,1.9,-8.3,-3.2,0.3,27.1
07.02.1979,1.4,-8.4,-3.5,5.2,23.3
08.02.1979,2.6,-0.7,0.95,0.2,20.7
09.02.1979,0,-9.6,-4.8,0,22
10.02.1979,0.7,-11.6,-5.45,0.3,22
11.02.1979,0.7,-3.6,-1.45,8.2,22
12.02.1979,1.9,-2.1,-0.1,2.1,21.6
13.02.1979,4.1,0.7,2.4,4.4,24.7
14.02.1979,6.5,-0.5,3,3.7,25.6
15.02.1979,0.2,-7.4,-3.6,0.7,44.7
16.02.1979,-4.1,-8.1,-6.1,0.8,80.3
17.02.1979,-5,-8.3,-6.65,2,60.1
18.02.1979,-2.8,-8.2,-5.5,0,35.1
19.02.1979,1.6,-2.9,-0.65,0,31.7
20.02.1979,4.5,-1.3,1.6,0,24.2
21.02.1979,4.3,-5.3,-0.5,0,19.4
22.02.1979,2.6,-8.6,-3,0.2,18.2
23.02.1979,0.7,-3.9,-1.6,3,19
24.02.1979,1.5,-6.2,-2.35,0.5,18.6
25.02.1979,1.8,-7.8,-3,0,18.6
26.02.1979,2.4,-10.9,-4.25,0,16.9
27.02.1979,5,-8.9,-1.95,0,15.6
28.02.1979,5.6,-7.5,-0.95,0.1,15.9
01.03.1979,5.6,-4.1,0.75,0.5,15.9
02.03.1979,5.2,-0.9,2.15,0.5,15.9
03.03.1979,7.3,3.7,5.5,0.6,20.7
04.03.1979,8.6,1.3,4.95,7.6,56.8
05.03.1979,8.2,-1.4,3.4,0.1,109
06.03.1979,9.4,-1.7,3.85,1.9,148
07.03.1979,8.1,1,4.55,1,114
08.03.1979,5.8,-0.2,2.8,1,104
09.03.1979,6,-0.3,2.85,17.8,93.7
10.03.1979,5.3,-1.9,1.7,2.4,98.5
11.03.1979,3.6,-3,0.3,13.4,155
12.03.1979,9.4,3.3,6.35,2.4,146
13.03.1979,8.2,4.2,6.2,6.4,160
14.03.1979,4.6,2.4,3.5,8.7,170
15.03.1979,4.5,1.9,3.2,0.5,140
16.03.1979,4.7,1.9,3.3,2.9,149
17.03.1979,9.4,1.7,5.55,0.1,137
18.03.1979,8.8,-0.5,4.15,3.9,106
19.03.1979,2.9,-1.4,0.75,0.1,87.3
20.03.1979,6.6,-1.3,2.65,1.3,79.4
21.03.1979,10,0.9,5.45,2.3,68.6
22.03.1979,8,1.4,4.7,2.5,61.7
23.03.1979,7,-0.7,3.15,0.6,57.6
24.03.1979,8.4,-4.2,2.1,0.2,52.2
25.03.1979,10.7,-1,4.85,5.5,45.4
26.03.1979,13.2,6,9.6,6.3,45.4
27.03.1979,8.9,2.4,5.65,2.1,62.6
28.03.1979,10.3,6.5,8.4,4.2,63.4
29.03.1979,6.8,2.5,4.65,3.8,66
30.03.1979,4.2,2,3.1,5.6,71.2
31.03.1979,4.6,1.8,3.2,2.1,72.1
01.04.1979,6.4,-0.7,2.85,1.9,70.4
02.04.1979,9.5,2.9,6.2,7,61.7
03.04.1979,8,0.9,4.45,2.1,66
04.04.1979,8.5,-0.8,3.85,0.9,79.4
05.04.1979,6,0.1,3.05,1.5,70.4
06.04.1979,8,0.8,4.4,2.8,60.9
07.04.1979,6.3,2.7,4.5,3.7,56
08.04.1979,7.2,0.8,4,0.1,58.5
09.04.1979,11.8,-0.7,5.55,0,53.7
10.04.1979,18.2,-0.6,8.8,0,46.2
11.04.1979,18.2,1.7,9.95,0,41.7
12.04.1979,14.8,4.8,9.8,0,39
13.04.1979,19.9,1.2,10.55,0,36.4
14.04.1979,20.7,1.4,11.05,0,33.3
15.04.1979,21.9,3.4,12.65,0.8,31.2
16.04.1979,10.4,4,7.2,15.5,30.6
17.04.1979,5,2.7,3.85,0.4,37
18.04.1979,9.2,-0.1,4.55,0,40.3
19.04.1979,11.2,-0.4,5.4,0,32.8
20.04.1979,11.7,-1.5,5.1,2.1,29
21.04.1979,9.4,2.2,5.8,3,28
22.04.1979,9.7,4.2,6.95,8,28.5
23.04.1979,14.7,4,9.35,7.3,31.2
24.04.1979,12.4,7,9.7,1.7,44
25.04.1979,10.5,5,7.75,6.5,60.1
26.04.1979,12.7,2.3,7.5,0.1,56.8
27.04.1979,9,1.4,5.2,0.1,50.7
28.04.1979,11,1,6,0.1,45.4
29.04.1979,9.6,-0.5,4.55,4,40.3
30.04.1979,8.8,3.1,5.95,6.6,35.7
01.05.1979,7.8,-1.5,3.15,4.8,44.7
02.05.1979,7.8,3.5,5.65,0.4,46.9
03.05.1979,8.6,1.3,4.95,2.5,44.7
04.05.1979,5.6,0.3,2.95,2.2,38.4
05.05.1979,10,2.6,6.3,3.1,36.4
06.05.1979,8.4,1.1,4.75,1.1,35.7
07.05.1979,13.3,-2.6,5.35,0,34.4
08.05.1979,18.4,-1.1,8.65,0,31.2
09.05.1979,21,0.5,10.75,0.1,28
10.05.1979,12.2,4,8.1,0.1,26.1
11.05.1979,10,-0.1,4.95,9.6,25.2
12.05.1979,12.7,9.5,11.1,0.1,27.1
13.05.1979,19,8.1,13.55,0,29
14.05.1979,24.2,5.1,14.65,0,25.2
15.05.1979,26.4,7.1,16.75,0,23.3
16.05.1979,26.5,7.8,17.15,0,22.4
17.05.1979,20,11.4,15.7,1,21.1
18.05.1979,17.5,11.9,14.7,3.9,21.1
19.05.1979,20,9.4,14.7,0.2,21.1
20.05.1979,22,11,16.5,0,21.1
21.05.1979,19.2,10.3,14.75,0,19.8
22.05.1979,16.8,8.5,12.65,0.6,19
23.05.1979,25.5,9.9,17.7,6.1,18.2
24.05.1979,16.4,7.8,12.1,6.2,19.8
25.05.1979,13.7,6.6,10.15,3.8,22
26.05.1979,23.4,4.8,14.1,0.6,19.8
27.05.1979,17.5,11.6,14.55,4.1,18.2
28.05.1979,19,9.4,14.2,0,17.8
29.05.1979,28.8,7.4,18.1,0,17.8
30.05.1979,29.8,15.1,22.45,0,16.3
31.05.1979,30.5,12.3,21.4,0,15.6
01.06.1979,26,12.7,19.35,4.6,14.5
02.06.1979,29.8,15.9,22.85,0.2,15.2
03.06.1979,30.3,15.1,22.7,0,16.9
04.06.1979,30.4,15.2,22.8,0,13.8
05.06.1979,28.4,13.9,21.15,15.1,18.2
06.06.1979,15.9,14.5,15.2,1.9,25.2
07.06.1979,20,13.1,16.55,5.2,19.4
08.06.1979,15.5,10.3,12.9,0.1,17.8
09.06.1979,20.4,6.2,13.3,0,16.9
10.06.1979,23.4,7.3,15.35,0,14.8
11.06.1979,25.2,14.7,19.95,0.3,13.8
12.06.1979,25.2,13.4,19.3,8.2,13.4
13.06.1979,22.6,15.2,18.9,0.9,14.8
14.06.1979,17.9,9.5,13.7,9.6,15.2
15.06.1979,14.8,9.9,12.35,3.2,14.8
16.06.1979,15.8,8.2,12,0.6,17.1
17.06.1979,15.2,9.2,12.2,0.1,16.3
18.06.1979,15.6,9.9,12.75,0.1,14.5
19.06.1979,21.2,12.7,16.95,0,13.1
20.06.1979,24.6,9.2,16.9,0,12.8
21.06.1979,27,10.5,18.75,0.8,12.4
22.06.1979,18,12.3,15.15,11.5,13.1
23.06.1979,17.5,13.2,15.35,1.7,14.2
24.06.1979,25.1,11.7,18.4,0.2,16.3
25.06.1979,19.8,9.1,14.45,0.1,13.4
26.06.1979,23.2,10.3,16.75,0.9,12.4
27.06.1979,23,10.2,16.6,16.3,11.9
28.06.1979,22.4,13.7,18.05,0,14.2
29.06.1979,22.5,11.5,17,0.3,19.4
30.06.1979,17.2,11.9,14.55,0.3,13.8
01.07.1979,16.1,9.7,12.9,0,12.1
02.07.1979,14.7,7.3,11,0,11.6
03.07.1979,17.6,5.1,11.35,0,11.4
04.07.1979,16.8,8.6,12.7,0,11.1
05.07.1979,20,7.7,13.85,0,10.8
06.07.1979,20.8,5.9,13.35,0,10.8
07.07.1979,22.4,10.4,16.4,5,10.6
08.07.1979,18.6,13.1,15.85,5.5,11.1
09.07.1979,18.4,12.6,15.5,4.9,11.4
10.07.1979,16.6,12.1,14.35,0,12.8
11.07.1979,22.2,6.3,14.25,0,12.8
12.07.1979,24.2,9.1,16.65,0.1,11.4
13.07.1979,22.9,12.6,17.75,26.7,10.8
14.07.1979,22.6,14.5,18.55,0.1,17.1
15.07.1979,19,12,15.5,0,33.9
16.07.1979,15.7,10.2,12.95,3.3,17.1
17.07.1979,18.6,10.7,14.65,0.7,14.2
18.07.1979,23.6,14.9,19.25,0.9,13.4
19.07.1979,20.4,12.6,16.5,0.9,12.8
20.07.1979,17,12.5,14.75,0,12.4
21.07.1979,17.2,12.7,14.95,2.7,12.1
22.07.1979,18,10.9,14.45,0.2,11.6
23.07.1979,17.4,11.5,14.45,0.4,11.6
24.07.1979,17.5,10.4,13.95,0.5,11.6
25.07.1979,21,12.5,16.75,0.9,10.8
26.07.1979,22,14,18,0.6,11.4
27.07.1979,23,13.5,18.25,0,10.8
28.07.1979,28,14,21,0.9,10.3
29.07.1979,26,17,21.5,19,10.3
30.07.1979,21.5,15.9,18.7,0.6,13.4
31.07.1979,24.5,11.7,18.1,9.6,19
01.08.1979,22.3,13.6,17.95,1.1,14.5
02.08.1979,20.6,15.5,18.05,7.2,17.5
03.08.1979,22,12.3,17.15,0.7,15.9
04.08.1979,21.3,11.1,16.2,3.6,17.5
05.08.1979,22.2,8.4,15.3,0,14.8
06.08.1979,24.1,9.1,16.6,0,14.8
07.08.1979,26.5,10.4,18.45,0,12.8
08.08.1979,23.9,12.9,18.4,1.7,12.1
09.08.1979,19.1,9.3,14.2,21,11.6
10.08.1979,14.9,11.5,13.2,3,13.8
11.08.1979,18.4,8.4,13.4,0.4,22.9
12.08.1979,19.6,10.4,15,0.6,21.1
13.08.1979,22.5,10.3,16.4,0.5,15.6
14.08.1979,25.7,10.5,18.1,0,14.5
15.08.1979,20.9,14,17.45,0.4,13.4
16.08.1979,16.3,11.8,14.05,0.1,12.8
17.08.1979,21.6,12.7,17.15,0.1,11.9
18.08.1979,22.1,9.8,15.95,0.4,11.6
19.08.1979,24.2,9.6,16.9,7,11.1
20.08.1979,17.4,12.3,14.85,0.7,11.6
21.08.1979,20.6,10.1,15.35,2.2,13.8
22.08.1979,19,11,15,0.5,12.1
23.08.1979,19.5,7.1,13.3,1,11.1
24.08.1979,16.6,7.8,12.2,2,11.6
25.08.1979,14,8.6,11.3,1.8,11.4
26.08.1979,14.6,8.4,11.5,2.9,11.4
27.08.1979,16.5,9.3,12.9,0.2,11.6
28.08.1979,14.4,10.2,12.3,0.1,11.9
29.08.1979,21,5.7,13.35,0,11.1
30.08.1979,24.3,6.8,15.55,0,10.8
31.08.1979,25.7,8.9,17.3,0,10.3
01.09.1979,26.5,9.5,18,0,10.1
02.09.1979,27.6,10.6,19.1,6.9,9.8
03.09.1979,18.8,13,15.9,11.1,10.1
04.09.1979,17.6,10.4,14,0.3,12.1
05.09.1979,20.5,7.7,14.1,0,13.4
06.09.1979,23.4,6.5,14.95,0,12.1
07.09.1979,25.5,8.2,16.85,0.3,10.6
08.09.1979,24,15.3,19.65,0.6,10.6
09.09.1979,19.7,13.3,16.5,6.4,10.6
10.09.1979,21,12.1,16.55,0.1,11.6
11.09.1979,22.2,9.1,15.65,0,11.9
12.09.1979,20,10.4,15.2,0,11.6
13.09.1979,20.4,8.7,14.55,0,10.1
14.09.1979,18,7.3,12.65,0.1,10.1
15.09.1979,13.8,6.8,10.3,0.2,9.8
16.09.1979,15.4,0.1,7.75,0,9.8
17.09.1979,19.2,2.3,10.75,0,9.55
18.09.1979,21.6,8.1,14.85,0,9.05
19.09.1979,22.5,13.4,17.95,0.4,9.55
20.09.1979,20.8,10,15.4,9,9.3
21.09.1979,15.6,7.6,11.6,0.1,10.3
22.09.1979,14.7,5.4,10.05,0.1,10.6
23.09.1979,13,6.5,9.75,0,10.8
24.09.1979,15.4,5.2,10.3,0,10.1
25.09.1979,15.8,4.6,10.2,0,9.3
26.09.1979,17.3,2.8,10.05,0,9.8
27.09.1979,19,7.7,13.35,0.6,9.05
28.09.1979,12.7,9.8,11.25,0.2,10.1
29.09.1979,17.4,2.5,9.95,0,11.4
30.09.1979,17.8,-0.2,8.8,0,11.6
01.10.1979,16.6,1.5,9.05,0,9.05
02.10.1979,14.8,3,8.9,0,9.05
03.10.1979,15.8,1.9,8.85,0,8.8
04.10.1979,20.5,6.3,13.4,0,9.05
05.10.1979,17.2,9.5,13.35,2.8,9.05
06.10.1979,13.8,7.9,10.85,0.3,9.3
07.10.1979,12,3.3,7.65,0,9.3
08.10.1979,20.5,7.7,14.1,0,9.55
09.10.1979,22.5,6.8,14.65,0,9.3
10.10.1979,23.6,7.7,15.65,0,9.55
11.10.1979,23,6.5,14.75,0.1,8.8
12.10.1979,20.6,9.8,15.2,0.1,9.05
13.10.1979,21,5.2,13.1,0.1,8.8
14.10.1979,16.6,9.3,12.95,0.8,9.3
15.10.1979,15.4,8.8,12.1,0.2,9.05
16.10.1979,13.2,8.3,10.75,3.9,9.3
17.10.1979,14,7.3,10.65,0.2,9.55
18.10.1979,12.4,5.2,8.8,1.1,9.8
19.10.1979,13.4,4.2,8.8,0,9.8
20.10.1979,15.2,1,8.1,0,9.55
21.10.1979,12.7,5.2,8.95,0,9.3
22.10.1979,11.8,-0.1,5.85,0,8.8
23.10.1979,10.2,-0.7,4.75,0,8.55
24.10.1979,12.6,-3.4,4.6,0,8.8
25.10.1979,11,-0.5,5.25,0.1,8.8
26.10.1979,9.9,-0.2,4.85,0,8.8
27.10.1979,8,-0.8,3.6,0,8.8
28.10.1979,8,-1.4,3.3,0.7,8.8
29.10.1979,6.6,-0.2,3.2,0.5,8.8
30.10.1979,7.4,1.1,4.25,0,9.3
31.10.1979,11,-0.5,5.25,10.2,9.05
01.11.1979,12.5,5.1,8.8,2.9,10.6
02.11.1979,11.2,3.9,7.55,1.4,10.6
03.11.1979,6,1.2,3.6,0.2,10.6
04.11.1979,9.3,2.2,5.75,13.6,10.3
05.11.1979,9.4,4.9,7.15,8.6,11.9
06.11.1979,8,4.5,6.25,6.8,14.8
07.11.1979,8.7,1.8,5.25,12.4,17.5
08.11.1979,11.8,5,8.4,23.1,19.4
09.11.1979,7.8,1.5,4.65,0.5,35.1
10.11.1979,6.1,-1.1,2.5,1.3,60.9
11.11.1979,6.9,-1.5,2.7,0.3,33.9
12.11.1979,4,-1.5,1.25,6.9,22.9
13.11.1979,6.6,-2.1,2.25,1.4,19.4
14.11.1979,5.3,-3.6,0.85,1.3,22
15.11.1979,5.7,-0.7,2.5,7.2,22.4
16.11.1979,4.9,-0.1,2.4,0.1,28.5
17.11.1979,1.4,-3.5,-1.05,0,22.9
18.11.1979,2.9,-4.6,-0.85,0.1,22.9
19.11.1979,3.6,0.4,2,0,19
20.11.1979,5.4,2.9,4.15,0,17.5
21.11.1979,4.5,2.8,3.65,0.2,15.9
22.11.1979,2.8,-2.7,0.05,0,15.2
23.11.1979,1.6,-5.5,-1.95,0.1,14.5
24.11.1979,1.5,-0.5,0.5,0.4,13.8
25.11.1979,2.8,0.8,1.8,0,13.4
26.11.1979,6.9,2,4.45,2,13.1
27.11.1979,8,2.4,5.2,1.3,12.8
28.11.1979,9.5,2.7,6.1,0.1,13.1
29.11.1979,10.8,1.7,6.25,0.1,13.8
30.11.1979,6,0.4,3.2,0.8,13.4
01.12.1979,9.7,5.8,7.75,3.8,14.9
02.12.1979,10.1,6.7,8.4,0,14.9
03.12.1979,12,7.1,9.55,0,16.5
04.12.1979,11.8,3.1,7.45,0,15.6
05.12.1979,12.1,1.3,6.7,3.1,14.9
06.12.1979,11.1,6.7,8.9,3.2,14.2
07.12.1979,12.4,7.9,10.15,1.7,15.6
08.12.1979,11.4,8.7,10.05,3.1,20
09.12.1979,9.5,6.3,7.9,13,19.2
10.12.1979,10.7,8,9.35,32.9,25.2
11.12.1979,10.4,6.1,8.25,9.1,74.8
12.12.1979,6.5,-3.5,1.5,0.2,127
13.12.1979,3.5,-4.1,-0.3,9.4,188
14.12.1979,8.9,2.9,5.9,6.2,109
15.12.1979,9.8,4.4,7.1,7.3,90.4
16.12.1979,5.1,3.8,4.45,1.6,101
17.12.1979,8.2,2.5,5.35,8.9,113
18.12.1979,6.8,3.1,4.95,1.2,90.4
19.12.1979,3.9,-1.9,1,1.7,101
20.12.1979,1,-2.9,-0.95,0.5,85.2
21.12.1979,1.3,-1,0.15,0.1,62.7
22.12.1979,2.8,-1,0.9,0.1,51.1
23.12.1979,3.1,1.6,2.35,0.3,45.7
24.12.1979,2.8,1.7,2.25,2.3,41.2
25.12.1979,3.1,0.6,1.85,0.4,37.5
26.12.1979,3.5,-2.8,0.35,0,34.5
27.12.1979,1.9,-4.9,-1.5,0.1,30.5
28.12.1979,6.8,1.8,4.3,1.4,27.8
29.12.1979,5,0.7,2.85,8.7,27.3
30.12.1979,2,0.5,1.25,3.5,29.4
31.12.1979,2.8,0.3,1.55,1.4,30.5
01.01.1980,1.6,-1.4,0.1,1.7,27.8
02.01.1980,0.2,-1.5,-0.65,0.6,26.2
03.01.1980,-0.5,-8.5,-4.5,0.3,24.8
04.01.1980,-0.6,-10.6,-5.6,5,23
05.01.1980,3,-0.7,1.15,1.5,22.1
06.01.1980,3.7,0.9,2.3,3.1,24.4
07.01.1980,3.1,0.9,2,0.4,29.4
08.01.1980,1.6,-0.1,0.75,0,36.9
09.01.1980,1.5,-1.7,-0.1,0,32.8
10.01.1980,-0.9,-3,-1.95,0,27.8
11.01.1980,-2.7,-8.7,-5.7,0,25.2
12.01.1980,-6.5,-11,-8.75,0,23
13.01.1980,-4.5,-13.1,-8.8,0,18.8
14.01.1980,-2.7,-14.5,-8.6,0,20.4
15.01.1980,-5.9,-11.1,-8.5,0,26.2
16.01.1980,-1.4,-12.5,-6.95,0,28.9
17.01.1980,-0.9,-4.5,-2.7,0,28.9
18.01.1980,-1.3,-8.9,-5.1,0,24.4
19.01.1980,-0.3,-12.1,-6.2,0,21.7
20.01.1980,-1.8,-5.9,-3.85,0,21.7
21.01.1980,-0.5,-7.4,-3.95,3.4,18.8
22.01.1980,5.5,-0.6,2.45,3,17.6
23.01.1980,4.9,1.4,3.15,3.7,18.4
24.01.1980,3.4,-0.2,1.6,0.2,21.7
25.01.1980,4.2,0.6,2.4,2.6,23.9
26.01.1980,2,-2.3,-0.15,2.9,20.8
27.01.1980,2.1,-8.6,-3.25,1.2,20.8
28.01.1980,-2.8,-15.6,-9.2,0.8,20.8
29.01.1980,0.9,-3.5,-1.3,0.9,15.9
30.01.1980,6.6,-0.4,3.1,6.5,16.9
31.01.1980,9.3,4.1,6.7,10.7,41.8
01.02.1980,8.5,-4.3,2.1,3.2,96.1
02.02.1980,5.4,-4.5,0.45,12,151
03.02.1980,5.4,2.6,4,11.6,151
04.02.1980,6.6,0.5,3.55,5.5,155
05.02.1980,8,1.1,4.55,7.8,179
06.02.1980,7.5,3.7,5.6,5.2,181
07.02.1980,6.8,2.9,4.85,1.5,175
08.02.1980,8.4,2.9,5.65,0.1,169
09.02.1980,11.8,1.2,6.5,0.1,127
10.02.1980,9,0.4,4.7,1.3,96.1
11.02.1980,7.4,0.9,4.15,3.3,79.4
12.02.1980,6.6,2.1,4.35,0.3,73
13.02.1980,5,1.5,3.25,0.3,67.7
14.02.1980,7.6,-0.9,3.35,0,58.2
15.02.1980,5.6,-3.7,0.95,2.1,51.8
16.02.1980,7.3,2.5,4.9,0.7,47.7
17.02.1980,5,1.8,3.4,0,46.4
18.02.1980,4.6,1.1,2.85,0,42.4
19.02.1980,5,-3.8,0.6,0,38.7
20.02.1980,8.8,-3.1,2.85,0,35.7
21.02.1980,11.5,-4.3,3.6,0,33.4
22.02.1980,11.5,-4.7,3.4,0,30.5
23.02.1980,12.4,-4.7,3.85,0,27.8
24.02.1980,10.4,-3.7,3.35,0,27.3
25.02.1980,11,-5.3,2.85,0,26.2
26.02.1980,12.2,-5.3,3.45,0,25.7
27.02.1980,-0.2,-3.2,-1.7,0,24.4
28.02.1980,1.7,-1.9,-0.1,0.3,23.4
29.02.1980,5.3,1.2,3.25,1.7,23
01.03.1980,8,4.5,6.25,0.2,23
02.03.1980,6.5,0.4,3.45,1.1,22.6
03.03.1980,5,-1.5,1.75,1.3,22.6
04.03.1980,2.1,-3.1,-0.5,0.8,21.7
05.03.1980,5,-4,0.5,0.1,20.8
06.03.1980,6.8,-2.8,2,6.9,20
07.03.1980,8.8,4.3,6.55,1.5,21.2
08.03.1980,11,0.1,5.55,0.4,28.3
09.03.1980,9,0.2,4.6,0,28.9
10.03.1980,7.5,2.9,5.2,1.5,24.4
11.03.1980,5.4,3.4,4.4,1,22.6
12.03.1980,9.1,2.8,5.95,2.9,22.1
13.03.1980,6.2,2.9,4.55,1.3,22.6
14.03.1980,6.4,1.2,3.8,0,22.6
15.03.1980,7.4,-1.5,2.95,0,22.1
16.03.1980,11.4,-0.7,5.35,0,20.8
17.03.1980,8.6,-0.5,4.05,0,19.6
18.03.1980,8.6,3.1,5.85,0.4,19.2
19.03.1980,4.1,-1.5,1.3,1.3,18.4
20.03.1980,-0.4,-3.5,-1.95,0.2,18
21.03.1980,1.7,-5.2,-1.75,0.7,17.6
22.03.1980,6.5,-1,2.75,0.1,17.6
23.03.1980,9.8,-2.5,3.65,0,17.6
24.03.1980,3.8,-1.8,1,0,17.2
25.03.1980,12.2,-0.5,5.85,0.8,16.5
26.03.1980,11.5,2.6,7.05,3.3,16.5
27.03.1980,12.1,0.4,6.25,5.1,16.9
28.03.1980,17.3,11.5,14.4,4.2,18.4
29.03.1980,12.2,5.5,8.85,4.2,23
30.03.1980,9.2,3.3,6.25,1.2,26.2
31.03.1980,12.2,-0.9,5.65,6.4,24.4
01.04.1980,13.8,6.3,10.05,8.8,23.4
02.04.1980,11.8,3.3,7.55,4,35.7
03.04.1980,5.2,2.9,4.05,2.6,47.7
04.04.1980,5,1.9,3.45,1,41.2
05.04.1980,8.5,-0.7,3.9,0.1,35.7
06.04.1980,11.8,-3.6,4.1,0.1,31.6
07.04.1980,13.8,-2.4,5.7,0.5,27.3
08.04.1980,8.2,2.2,5.2,3.7,26.2
09.04.1980,8,1.8,4.9,5.9,27.3
10.04.1980,7,0.6,3.8,2.1,27.3
11.04.1980,9.5,3.2,6.35,0,29.4
12.04.1980,14.5,-1.1,6.7,0,28.9
13.04.1980,17.5,-0.8,8.35,0,26.8
14.04.1980,20.5,-0.1,10.2,0,25.2
15.04.1980,21,1.2,11.1,0,23.4
16.04.1980,22.4,2.3,12.35,0,22.6
17.04.1980,22,2.8,12.4,0.1,21.7
18.04.1980,12.7,5.4,9.05,0.9,20.8
19.04.1980,9,1.4,5.2,2.9,20.8
20.04.1980,5.5,0.4,2.95,2.1,21.2
21.04.1980,10,-0.9,4.55,0.7,21.2
22.04.1980,8,-1.3,3.35,1,20.4
23.04.1980,9.9,0.7,5.3,0.4,20
24.04.1980,9.1,2.8,5.95,7.3,19.6
25.04.1980,5.6,2.4,4,11.3,20.4
26.04.1980,10.8,3.2,7,0.3,28.9
27.04.1980,11.6,4.6,8.1,5.1,31
28.04.1980,10.2,5.4,7.8,0.2,28.9
29.04.1980,12.3,4.7,8.5,1.5,27.8
30.04.1980,17.5,3.6,10.55,0,25.7
01.05.1980,18.7,7.5,13.1,0,24.8
02.05.1980,13.2,6.2,9.7,0.2,23
03.05.1980,12.2,4.3,8.25,6.1,21.7
04.05.1980,12.3,3.4,7.85,0.6,20.8
05.05.1980,13.1,-2.5,5.3,0,23.4
06.05.1980,16.8,0.5,8.65,0.5,23.9
07.05.1980,15,7.9,11.45,0.5,21.7
08.05.1980,9,3.3,6.15,3.5,21.7
09.05.1980,15.3,4.4,9.85,0,21.2
10.05.1980,18,-0.3,8.85,0,20.4
11.05.1980,18.8,-0.2,9.3,0,19.6
12.05.1980,20.6,5.3,12.95,0,18.4
13.05.1980,18.3,6.4,12.35,0,16.9
14.05.1980,17.2,3.1,10.15,0,17.2
15.05.1980,15.1,1,8.05,0,15.6
16.05.1980,16.9,-1.2,7.85,0,16.2
17.05.1980,19.3,-0.3,9.5,0,16.2
18.05.1980,21.2,6.5,13.85,0,16.2
19.05.1980,22.2,4.2,13.2,0.2,15.9
20.05.1980,22.7,8.1,15.4,1.5,15.9
21.05.1980,22.8,4.5,13.65,0.1,15.9
22.05.1980,14.5,4.7,9.6,0,15.6
23.05.1980,16.3,-1.2,7.55,0.2,15.2
24.05.1980,12.7,8.6,10.65,0.2,14.9
25.05.1980,13,8.4,10.7,0,14.9
26.05.1980,20.5,5.3,12.9,0,14.9
27.05.1980,22.6,4.3,13.45,5.8,14.2
28.05.1980,20,9.5,14.75,0.7,15.9
29.05.1980,21,10.2,15.6,29.2,15.9
30.05.1980,14.1,9.2,11.65,2.6,23.9
31.05.1980,17.5,3.2,10.35,2.2,28.9
01.06.1980,13.9,9.3,11.6,2.5,19.2
02.06.1980,17.8,3.3,10.55,0,18
03.06.1980,18.8,3.7,11.25,0,17.6
04.06.1980,23.5,11.2,17.35,0,15.9
05.06.1980,25.2,9.1,17.15,0,14.6
06.06.1980,26.7,10.9,18.8,0.2,14.6
07.06.1980,22.5,11.3,16.9,7.3,14.9
08.06.1980,22.1,12.9,17.5,0.2,14.9
09.06.1980,20.4,10.9,15.65,4.1,16.5
10.06.1980,18.2,14.2,16.2,20.9,14.6
11.06.1980,20.7,13.4,17.05,2.3,25.2
12.06.1980,23.4,8.7,16.05,0,30.5
13.06.1980,26.4,10.4,18.4,0.1,18.8
14.06.1980,29.6,14,21.8,21.5,16.2
15.06.1980,21.4,13.2,17.3,1.9,26.2
16.06.1980,20.6,9.3,14.95,0.7,32.8
17.06.1980,19.3,13,16.15,3.7,21.2
18.06.1980,17.9,11.2,14.55,2.2,19.6
19.06.1980,19,8.7,13.85,4,18
